Kilit Mekanizması Numune 2|Paslanmaz Çelik Spektrometrik Analiz|C  0.039  %  ASTM E1086  |C|0.039
Kilit Mekanizması Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Si  0.415  %  ASTM E1086  |Si|0.415
Kilit Mekanizması Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Mn  1.606  %  ASTM E1086  |Mn|1.606
Kilit Mekanizması Numune 2|Paslanmaz Çelik Spektrometrik Analiz|P  0.034  %  ASTM E1086  |P|0.034
Kilit Mekanizması Numune 2|Paslanmaz Çelik Spektrometrik Analiz|S  0.012  %  ASTM E1086  |S|0.012
Kilit Mekanizması Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.58  %  ASTM E1086  |Cr|18.58
Kilit Mekanizması Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.233  %  ASTM E1086  |Ni|8.233
Kilit Mekanizması Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.206  %  ASTM E1086  |Mo|0.206
Kilit Mekanizması Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.541  %  ASTM E1086  |Cu|0.541
Kilit Mekanizması Numune 2|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
Kilit Mekanizması Numune 3|Paslanmaz Çelik Spektrometrik Analiz|C  0.035  %  ASTM E1086  |C|0.035
Kilit Mekanizması Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Si  0.411  %  ASTM E1086  |Si|0.411
Kilit Mekanizması Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Mn  1.620  %  ASTM E1086  |Mn|1.620
Kilit Mekanizması Numune 3|Paslanmaz Çelik Spektrometrik Analiz|P  0.036  %  ASTM E1086  |P|0.036
Kilit Mekanizması Numune 3|Paslanmaz Çelik Spektrometrik Analiz|S  0.010  %  ASTM E1086  |S|0.010
Kilit Mekanizması Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.65  %  ASTM E1086  |Cr|18.65
Kilit Mekanizması Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.269  %  ASTM E1086  |Ni|8.269
Kilit Mekanizması Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.215  %  ASTM E1086  |Mo|0.215
Kilit Mekanizması Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.535  %  ASTM E1086  |Cu|0.535
Kilit Mekanizması Numune 3|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
Kilit Mekanizması Numune 4|Paslanmaz Çelik Spektrometrik Analiz|C  0.037  %  ASTM E1086  |C|0.037
Kilit Mekanizması Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Si  0.422  %  ASTM E1086  |Si|0.422
Kilit Mekanizması Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Mn  1.609  %  ASTM E1086  |Mn|1.609
Kilit Mekanizması Numune 4|Paslanmaz Çelik Spektrometrik Analiz|P  0.033  %  ASTM E1086  |P|0.033
Kilit Mekanizması Numune 4|Paslanmaz Çelik Spektrometrik Analiz|S  0.012  %  ASTM E1086  |S|0.012
Kilit Mekanizması Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.69  %  ASTM E1086  |Cr|18.69
Kilit Mekanizması Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.256  %  ASTM E1086  |Ni|8.256
Kilit Mekanizması Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.207  %  ASTM E1086  |Mo|0.207
Kilit Mekanizması Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.532  %  ASTM E1086  |Cu|0.532
Kilit Mekanizması Numune 4|Paslanmaz Çelik Spektrometrik Analiz|Fe+Diğer  Kalan  %  ASTM E1086  |Fe+Diğer|Kalan
Kilit Mekanizması Numune 5|Paslanmaz Çelik Spektrometrik Analiz|C  0.039  %  ASTM E1086  |C|0.039
Kilit Mekanizması Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Si  0.428  %  ASTM E1086  |Si|0.428
Kilit Mekanizması Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Mn  1.616  %  ASTM E1086  |Mn|1.616
Kilit Mekanizması Numune 5|Paslanmaz Çelik Spektrometrik Analiz|P  0.035  %  ASTM E1086  |P|0.035
Kilit Mekanizması Numune 5|Paslanmaz Çelik Spektrometrik Analiz|S  0.013  %  ASTM E1086  |S|0.013
Kilit Mekanizması Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Cr  18.57  %  ASTM E1086  |Cr|18.57
Kilit Mekanizması Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Ni  8.121  %  ASTM E1086  |Ni|8.121
Kilit Mekanizması Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Mo  0.213  %  ASTM E1086  |Mo|0.213
Kilit Mekanizması Numune 5|Paslanmaz Çelik Spektrometrik Analiz|Cu  0.537  %  ASTM E1086  |Cu|0.537
